,,,https://www.bigdipper.com.ar,,,info@bigdipper.com.ar,,,,,,,,
"Lista de precios a la fecha: 25/11/2025 -- Precios unitarios expresados en dólares estadounidenses, sin IVA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ALARMAS,,HIK ACCESORIOS,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-PM1-D,,12v PSU Module Ax Pro,HIKVISION,"13,20","18,20","21,00",21,20,0,0,0,0,0,20
DS-PA-Battery,,Bateria de Litio p/AX Hik,HIKVISION,"21,90","30,00","35,00",21,0,0,0,0,5,0,5
DS-PDEB2-EG2-WB-B,,Emergency Button Inalambr,HIKVISION,"14,20","19,50","23,00","10,5",0,0,0,0,0,0,0
DS-PDEBP1-EG2-WB,,Emergency Button Portable,HIKVISION,"15,80","21,70","25,00","10,5",54,0,0,0,5,5,64
DS-PDB-IN-WRISTBAND,,Emergency Button Wristban,HIKVISION,"5,20","7,10","8,20",21,38,0,0,0,0,0,38
DS-PM1-I8O2-H,,Expansor de entrada cable,HIKVISION,"28,00","39,00","44,00",21,0,0,0,0,0,0,0
DS-PDB-IN-UBKT2,,Indoor Universal Bracket,HIKVISION,"1,90","2,50","3,00",21,53,0,0,0,0,11,64
DS-PM1-O1H-WB,,Interruptor Inalam AXPro,HIKVISION,"24,90","34,00","40,00",21,60,0,0,0,0,13,73
DS-PC201N,,LAN Module AX Home HIK,HIKVISION,"6,30","8,70","10,00",21,60,0,0,3,8,4,75
DS-PDCM15PF-IR,,Módulo de cámara RF ,HIKVISION,"64,80","89,00","94,30",21,159,0,0,2,2,4,167
DS-PM2-S-AU,,Módulo de comunicación 3G,HIKVISION,"61,00","84,00","97,00",21,1,0,0,4,0,1,6
DS-PM1-I16O2-WB,,Multi I/O Transmisor,HIKVISION,"87,00","120,00","139,00",21,0,0,1,0,1,0,2
DS-PM1-RT-HWB,,Receptor inalám Tri-X,HIKVISION,"39,30","54,00","62,00",21,53,0,1,0,0,2,56
DS-PM1-O1L-WB,,Relay Module Hik,HIKVISION,"21,90","30,00","35,00",21,58,0,0,0,3,5,66
DS-PK1-LRT-HWB,,Teclado LCD cableado Hik,HIKVISION,"42,20","58,00","67,00",21,0,0,1,0,0,2,3
DS-PK1-E-WB,,Teclado Led inalambrico,HIKVISION,"39,90","55,00","63,00",21,104,4,0,2,0,4,114
DS-PDBGTS,,Tester de Rotura Cristal,HIKVISION,"83,00","114,00","131,00",21,6,0,0,0,0,0,6
DS-PM1-I1-WB,,Transmisor Zona Inalam,HIKVISION,"24,40","34,00","39,00",21,13,0,0,0,1,2,16
DS-PDEB1-EG2-WB-B,,Wireless Emergency Button,HIKVISION,"14,20","19,50","23,00",21,16,0,0,0,5,5,26
DS-PKF1-WB,,Wireless Keyfob ,HIKVISION,"17,40","23,90","28,00",21,23,0,0,11,0,21,55
DS-PKF201-WB,,Wireless Keyfob AX Home,HIKVISION,"11,90","16,30","19,00",21,658,0,0,3,29,2,692
DS-PK201B-WB,,Wireless Keypad LED AXHom,HIKVISION,"25,10","34,00","40,00",21,690,0,1,4,10,4,709
DS-PR1-WB,,Wireless Repeater AXPro,HIKVISION,"62,00","85,00","98,00",21,58,0,0,0,5,4,67
,,,,,,,,,,,,,,
ALARMAS,,PANELES GARNET,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
A2K4-NG-LED,,A2K4-NG Central Cableada,GARNET,"245,01","245,26","282,04",21,12,0,0,15,0,0,27
A2K8-RF,,A2K8-RF Central,GARNET,"287,60","287,60","287,60",21,0,0,0,1,0,1,2
PC-732G-LCD,,Alarma Hibrida Teclad LCD,GARNET,"229,00","229,00","259,00",21,0,0,0,21,0,0,21
PC-732T-LCDRF,,Alarma Hibrida Teclad LCD,GARNET,"164,88","179,31","206,10",21,0,0,0,0,0,0,0
PC-732T-LED,,Alarma Hibrida Teclad LED,GARNET,"206,81","207,02","207,02",21,0,0,0,10,0,0,10
PC-732G-LED,,Alarma Hibrida Teclad LED,GARNET,"153,40","153,40","153,40",21,20,0,0,43,0,0,63
PC-900G-LCD-COM-900,,Alarma PC900G LCD+ COM900,GARNET,"617,25","617,87","617,87",21,0,0,0,1,0,0,1
PC-900G-LED-COM-900,,Alarma PC900G LED+ COM900,GARNET,"548,26","548,81","548,81",21,0,0,0,6,0,0,6
PC-900G-LCD,,Alarma PC900G Teclado LCD,GARNET,"292,80","292,80","292,80",21,2,0,0,7,0,0,9
PC-900G-LCDRF,,Alarma PC900G Teclado LCD,GARNET,"336,10","336,10","336,10",21,0,0,0,3,0,2,5
PC-900G-LED,,Alarma PC900G Teclado LED,GARNET,"254,37","254,62","254,62",21,0,0,0,20,0,0,20
PC-732G-LCD-3G-COM,,Alarma Teclado LCD+ 3GCOM,GARNET,"617,25","617,87","617,87",21,0,0,0,7,0,0,7
PC-732G-LCDRF,,Alarma Teclado LED ,GARNET,"214,90","214,90","214,90",21,0,0,0,18,0,0,18
PC-732G-LED-IP-500,,Alarma teclado LED +IP500,GARNET,"377,41","377,79","377,79",21,0,0,0,3,0,1,4
PC-732G-LCDRF-IP-500,,Alarma Teclado LED+ IP500,GARNET,"493,07","493,56","493,56",21,0,0,0,4,0,0,4
PC-732G,,Central Alarma Hibrida,GARNET,"0,00","0,00","0,00",21,0,0,0,0,2,0,2
PC-732G-LCD-IP500,,Kit PC-732G LCD IP500,GARNET,"455,13","455,59","455,59",21,0,0,0,3,0,0,3
,,,,,,,,,,,,,,
ALARMAS,,COMUNITARIA,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
ALARCOMCY,,Alarma Comunitaria con ID,CYGNUS,"654,54","851,76","937,76",21,0,0,1,0,0,0,1
CY-COM-GPRS,,Comunicador GPRS Alarcom,CYGNUS,"72,91","94,84","107,18",21,4,0,0,0,0,0,4
CY-COM-RE,,Control Remoto Alarcom,CYGNUS,"17,01","22,14","26,47",21,139,5,0,0,0,32,176
CY-COM-REPLUS,,Control Remoto Alarcom,CYGNUS,"18,82","18,84","18,84",21,1,0,0,0,0,0,1
CY-COM-ID-CONTROL,,Identificador ID Alarcom,CYGNUS,"146,83","183,46","211,30",21,0,0,0,0,0,0,0
CY-COM-NODO,,Modulo Nodo Alarcom,CYGNUS,"14,49","14,50","14,50",21,0,0,0,0,0,0,0
CY-COM-DOM,,Modulo Zona Alarcom,CYGNUS,"23,43","30,49","34,40",21,8,0,0,0,0,0,8
CY-COM-PRO,,Programador Alarcom,CYGNUS,"137,21","178,54","201,47",21,0,0,0,0,0,0,0
CY-COM-REP,,Repetidor Alarcom,CYGNUS,"94,90","122,85","139,23",21,2,0,0,0,0,0,2
CY-COM-SOFT,,Software Monitor Alarcom,CYGNUS,"3190,91","3194,10","3194,10",21,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
ALARMAS,,CYGNUS-CNORD,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
CN-Nord Max Air LTE,,Alarma Nord Max Air LTE,C.NORD,"285,31","371,70","399,00",21,29,0,0,0,0,0,29
CN-Smoke,,Detector óptico de Humo,C.NORD,"39,86","51,45","55,65","10,5",5,0,0,0,0,0,5
CN-Glass,,Detector Rotura Cristal,C.NORD,"65,03","84,00","91,35",21,22,0,0,0,0,0,22
CN-EW-12,,Expansor Zonas Cableadas,C.NORD,"29,45","38,32","42,18","10,5",7,0,0,0,0,0,7
CN-KeyFob,,LLavero Inalambrico,C.NORD,"26,22","34,65","37,28",21,94,0,1,0,0,0,95
CN-Antena-3G,,Modulo Antena 3G Alarma,C.NORD,"4,91","6,38","7,37",21,1,0,0,0,0,0,1
CN-LINK LTE,,Modulo Comunicador 4G,C.NORD,"137,41","178,50","194,25",21,5,0,0,0,0,0,5
CN-Panel-Hibrido,,Panel de Alarma Hibrido,C.NORD,"181,64","235,87","259,46",21,12,0,0,0,0,0,12
CN-Relay,,Rele para control de disp,C.NORD,"72,38","94,50","101,85",21,26,0,0,0,0,0,26
CN-Repetidor AC,,Repetidor para dispositvo,C.NORD,"65,45","85,05","91,35",21,31,0,0,0,0,0,31
CN-Repetidor,,Retransmisor inalambrico ,C.NORD,"62,58","80,85","88,20","10,5",20,0,0,0,0,0,20
CN-Flood,,Sensor de Agua CN,C.NORD,"59,79","77,70","84,00",21,18,1,0,0,0,0,19
CN-Magnetic,,Sensor de apertura de pue,C.NORD,"29,37","37,80","40,95",21,189,0,0,0,0,0,189
CN-Curtain,,Sensor de movimiento de c,C.NORD,"46,15","59,85","65,10",21,6,0,0,0,0,0,6
CN-Magnetic-Mini,,Sensor de puerta/ventana ,C.NORD,"23,92","31,08","33,60",21,94,0,0,0,0,0,94
CN-PIR,,Sensor PIR Inalambrico an,C.NORD,"44,06","57,54","61,95",21,135,5,0,0,0,0,140
CN-PIR-Outdoor,,Sensor PIR Inalambrico Ex,C.NORD,"130,07","169,05","181,65",21,45,0,0,0,0,0,45
CN-PIR-Mini,,Sensor PIR inalambrico mi,C.NORD,"27,27","35,70","38,54",21,111,0,0,0,0,0,111
CN-Celsius,,Sensor Temperatura CN,C.NORD,"92,83","120,75","130,20",21,15,0,0,0,0,0,15
CN-Siren-Outdoor,,Sirena exterior inalambri,C.NORD,"195,10","255,15","275,10",21,8,0,0,0,0,0,8
CN-Siren,,Sirena interior inalambri,C.NORD,"78,46","102,06","110,25",21,9,0,0,0,0,0,9
CN-Keypad,,Teclado inalambrico compa,C.NORD,"43,01","55,65","59,85","10,5",1,0,0,0,3,3,7
,,,,,,,,,,,,,,
ALARMAS,,HIK PANELES,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-PA201P-Kit-16WB,,AX Home kit Panel  wifi H,HIKVISION,"86,00","118,00","136,00",21,392,0,0,6,0,4,402
DS-PA201PS-Kit-16WB,,AX Home kit panel Wifi + ,HIKVISION,"133,00","182,00","211,00",21,197,0,0,3,0,17,217
DS-PHA48-EP,,AX HYBRID PRO 8 + 40 zona,HIKVISION,"82,00","112,00","140,00",21,49,4,1,1,1,5,61
DS-PHA64-KIT-WB,,AX Hybrid Pro Kit Hikvisi,HIKVISION,"157,00","216,00","270,00",21,0,0,0,0,1,0,1
DS-PHA64-LP,,AX HYBRID PRO Wifi 8 + 56,HIKVISION,"103,00","141,00","176,00",21,230,0,0,0,0,2,232
DS-PWA96-M2H-WB,,AX PRO con zonas cableada,HIKVISION,"219,00","301,00","362,00",21,4,0,1,2,2,3,12
DS-PWA48-KIT-WB,,AXPro Alarm Kit sin 4G,HIKVISION,"141,00","193,00","232,00",21,1,0,0,0,0,0,1
DS-PWA48-KIT-WB-ARG,,KIT 48 ZONAS AX PRO LAN-W,HIKVISION,"186,00","256,00","307,00",21,65,0,1,6,2,11,85
DS-PWA96-M-WB,,Panel Axpro 96 zonas,HIKVISION,"158,10","217,40","230,10",21,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
ALARMAS,,HIK SENSORES,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-PD201MC-WB,,AX Home Wireless Magnetic,HIKVISION,"15,70","21,60","25,00",21,447,0,0,13,8,28,496
DS-PD201P10-WB,,AX Home Wireless PIR Dete,HIKVISION,"19,60","27,00","32,00",21,1748,0,0,16,0,9,1773
DS-PZ100BAT-C0993B4,,Bateria Respaldo AXHOME,HIKVISION,"9,30","12,70","14,40",21,10,0,0,0,0,0,10
DS-PDEBP2-EG2-WB,,Boton Emergencia Portable,HIKVISION,"14,20","19,50","23,00",21,10,0,0,0,0,0,10
DS-PDD15AM-EG2,,Detector AM de doble tecn,HIKVISION,"27,70","38,00","44,00",21,0,0,0,10,0,0,10
DS-PDC10DM-VG3,,Detector de cortina AM de,HIKVISION,"35,70","49,00","57,00",21,0,0,0,0,0,0,0
DS-PDSK-P,,Detector de golpes cablea,HIKVISION,"9,40","12,90","15,00",21,60,0,0,0,2,2,64
DS-PDSMK-4,,Detector de humo de 4 cab,HIKVISION,"9,40","12,90","15,00",21,1,0,0,1,0,4,6
DS-PDSMK-4BAR,,Detector de humo de 4 cab,HIKVISION,"15,10","20,70","24,00",21,0,0,0,0,0,0,0
DS-PDSMK-S-WB,,Detector de humo fotoeléc,HIKVISION,"42,20","58,00","67,00",21,0,0,0,0,1,0,1
DS-PDBG8-EG2,,Detector de rotura de cri,HIKVISION,"12,20","16,80","20,00",21,3,0,0,0,0,2,5
DS-PDBG8-EG2-WB,,Detector de rotura de cri,HIKVISION,"29,90","41,00","48,00",21,0,0,0,0,0,0,0
DS-PDPG12P-EG2,,Detector de rotura de cri,HIKVISION,"22,20","31,00","35,00",21,0,0,0,0,0,3,3
DS-PDTPH-E-WB,,Detector de temperatura i,HIKVISION,"37,50","52,00","59,00",21,20,0,0,0,2,8,30
DS-PDC10DM-EG2-WB,,Detector inalámbrico de c,HIKVISION,"48,30","66,00","77,00",21,86,0,0,4,0,10,100
DS-PDD12P-EG2-WB,,Detector inalámbrico de d,HIKVISION,"61,00","85,00","97,00",21,113,0,0,18,9,11,151
DS-PDWL-E-WB,,Detector inalámbrico de f,HIKVISION,"33,30","46,00","53,00",21,14,0,0,0,1,2,17
DS-PDTT15AM-LM-WB,,Detector inalámbrico de s,HIKVISION,"123,00","170,00","196,00",21,163,0,0,0,10,7,180
DS-PDMC-EG2-WB,,Detector magnético inalám,HIKVISION,"19,20","26,40","27,90","10,5",1,0,3,0,0,0,4
DS-PDMCS-EG2-WB,,Detector magnetico Slim i,HIKVISION,"14,90","20,50","23,00","10,5",320,0,0,14,0,23,357
DS-PDPC12P-EG2,,Detector PIR + Camara cab,HIKVISION,"57,00","78,00","90,00",21,82,0,5,0,1,17,105
DS-PDC10AM-EG2-WB,,Detector PIR AM de cortin,HIKVISION,"41,50","57,00","66,00",21,104,0,0,4,0,10,118
DS-PDC10AM-VG3,,Detector PIR AM de cortin,HIKVISION,"26,80","37,00","42,00",21,0,0,0,0,4,2,6
DS-PDPC12PF-EG2-WB,,Detector PIR con cámara i,HIKVISION,"78,00","107,00","123,00",21,0,0,1,2,1,8,12
DS-PDC5NC-EG2,,Detector PIR de cortina c,HIKVISION,"63,00","86,00","99,00",21,4,0,0,0,0,3,7
DS-PDCL12-EG2-WB,,Detector PIR de techo ina,HIKVISION,"24,90","34,00","40,00",21,19,0,0,0,5,4,28
DS-PDP15P-EG2-WB-B,,Detector PIR inal 84 zona,HIKVISION,"26,50","36,00","42,00","10,5",438,0,0,15,0,4,457
DS-PDP15P-EG2-WB,,Detector PIR inalámbrico ,HIKVISION,"28,80","39,60","41,90",21,0,0,0,0,0,0,0
DS-PDP18-EG2,,Detector PIR interno cabl,HIKVISION,"6,80","9,30","10,80",21,2210,0,8,0,10,10,2238
DS-PDSKM-VG3,,Detector sísmico cableado,HIKVISION,"28,30","39,00","45,00","10,5",134,0,0,0,1,5,140
DS-PD1-MC-RS,,Magnetic contact for roll,HIKVISION,"7,70","10,50","12,20",21,2,0,0,3,5,8,18
DS-PDSMK-E-WB,,Sensor de Humo Fotoelectr,HIKVISION,"46,50","64,00","74,00",21,53,0,0,5,0,5,63
DS-PDCO-E-WB,,Sensor de Monoxido de Car,HIKVISION,"84,00","116,00","133,00",21,71,0,0,0,1,2,74
DS-PD1-MC-WS,,Sensor magentico cableado,HIKVISION,"1,70","2,40","2,70","10,5",753,0,0,0,17,52,822
DS-PD1-MC-MS,,Sensor magnetico cableado,HIKVISION,"4,80","6,60","7,70","10,5",0,0,0,17,12,3,32
DS-PDMC-EG2-WB-B,,Sensor Magnetico inalamlb,HIKVISION,"19,80","27,20","32,00",21,1454,0,0,0,5,15,1474
DS-PDTT15AM-LM,,Sensor triple señal apto ,HIKVISION,"90,00","124,00","143,00",21,25,0,0,0,3,4,32
DS-PS102XBLUE,,Sirena Exterior Cableada,HIKVISION,"21,30","29,30","34,00",21,17,0,0,0,0,2,19
DS-PDP18-HM,,Wired Double PIR Detector,HIKVISION,"49,10","68,00","78,00",21,7,0,0,6,0,12,25
DS-PDD12P-EG2,,Wired Dual-tech Detector ,HIKVISION,"18,80","25,80","30,00",21,166,0,0,0,2,15,183
DS-PDC15-EG2,,Wired PIR Curtain Detecto,HIKVISION,"8,80","12,10","13,50",21,13,0,0,0,18,3,34
DS-PDQP15AM-LM-WB,,Wireless 180° Panoramic D,HIKVISION,"190,00","261,00","302,00",21,103,0,0,0,0,22,125
DS-PDP18-HM-WB,,Wireless Double PIR Det o,HIKVISION,"44,80","62,00","71,00",21,438,0,0,6,0,10,454
DS-PDPC18-HM-WB,,Wireless Double PIR Detec,HIKVISION,"134,00","184,00","212,00",21,31,0,0,0,0,9,40
DS-PDMCX-E-WB,,Wireless External Magneti,HIKVISION,"29,00","40,00","46,00",21,0,0,0,0,3,0,3
DS-PDMCK-EG2-WB-B,,Wireless Magnet Shock Det,HIKVISION,"24,90","34,00","40,00",21,92,0,0,0,0,10,102
DS-PDPC12PF-EG2-WB-B,,Wireless PIR-Camera Detec,HIKVISION,"78,00","107,00","123,00",21,65,0,0,0,5,11,81
DS-PDPG12P-EG2-WB,,Wireless PIR-Glass Break ,HIKVISION,"39,00","54,00","62,00",21,0,0,0,0,0,0,0
DS-PD201PC10-WB,,Wireless Pircam AXHome,HIKVISION,"41,90","58,00","67,00",21,71,0,0,0,0,15,86
,,,,,,,,,,,,,,
ALARMAS,,HIK SIRENAS,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-PS201-WB,,AX Home Wireless Sounder ,HIKVISION,"23,80","33,00","38,00",21,650,0,0,25,0,7,682
DS-PS1-E-WB,,Sirena Exterior inalambri,HIKVISION,"51,00","70,00","81,00",21,195,1,2,6,0,12,216
DS-PS1-II-WB,,Sirena interior  inalambr,HIKVISION,"59,00","81,00","94,00",21,2,0,2,0,2,4,10
DS-PS1-I-WB,,Sirena interior inalambri,HIKVISION,"34,90","48,00","56,00",21,240,0,1,14,10,13,278
