,,,https://www.bigdipper.com.ar,,,info@bigdipper.com.ar,,,,,,,,
"Lista de precios a la fecha: 25/11/2025 -- Precios unitarios expresados en dólares estadounidenses, sin IVA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CAMARAS HDCVI TVI,,HIK 2-3MPX,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-2CE16D0T-EXIPF-0280,,2 MP 2.8mm TVI Hikvision,HIKVISION,"10,20","14,40","17,25",21,4360,3,0,45,0,45,4453
DS-2CE70DF3T-MFS-0280,,2 MP ColorVu Mic Analog,HIKVISION,"37,80","61,00","75,00",21,1,2,0,0,0,0,3
DS-2CE10DF0T-LPFS-0280,,2 MP CV Bullet Camera,HIKVISION,"24,70","39,00","47,00",21,64,0,0,0,0,10,74
DS-2CE72DF0T-F-0280,,2 MP CV Turret Camera,HIKVISION,"26,80","42,00","50,00",21,60,0,0,0,0,0,60
DS-2CE76D0T-EXIPF-0280,,2 MP Indoor 2.8mm Hikvis,HIKVISION,"9,15","12,90","15,75",21,1840,4,0,45,73,32,1994
DS-2CE76D0T-EXIMF-0280,,2 MP Turret TVI Hik PROMO,HIKVISION,"10,57","14,92","18,00",21,606,0,0,41,0,29,676
DS-2CE19D0T-VFIT3F-2713,,2 MP Varifocal Bullet Ana,HIKVISION,"33,40","47,00","56,00",21,384,12,0,0,0,7,403
DS-2CE79D0T-VFIT3F-2713,,2 MP VF Turret Analog Cam,HIKVISION,"33,30","47,00","56,00",21,189,0,0,6,0,17,212
DS-2CE76D0T-LPFS-0280,,2M Dual Light Audio Indoo,HIKVISION,"18,80","29,60","35,00",21,0,0,0,28,0,0,28
DS-2CE16D0T-EXIF-0280,,2MP 2.8mm Bullet Hikvis,HIKVISION,"10,65","15,00","18,00",21,3040,7,0,27,21,40,3135
DS-2CE19D0T-VFIT3F-27135-C,,2MP Bullet 2.7-13mm,HIKVISION,"33,40","47,00","56,00",21,1,0,0,0,0,0,1
DS-2CE10DF0T-F-0280,,2MP ColorVu 2.8mm Analog,HIKVISION,"23,70","37,00","45,00",21,223,0,0,0,31,37,291
DS-2CE10DF0T-PF-0280,,2MP ColorVu analog Hikvis,HIKVISION,"15,75","24,50","29,40",21,3086,0,0,180,8,29,3303
DS-2CE12DF3T-F-0280,,2MP ColorVu Bullet PROMO,HIKVISION,"31,92","51,20","64,00",21,11,0,0,0,2,0,13
DS-2CE70DF0T-PF-0280,,2MP ColorVu Indoor PROMO,HIKVISION,"14,63","23,10","28,00",21,550,6,0,75,18,53,702
DS-2CE78D0T-LFS-0280,,2MP DL Mic Turret,HIKVISION,"26,80","42,00","50,00",21,32,0,0,0,0,10,42
DS-2CE70DF0T-LMFS-0280,,2MP Dual Light ColorVu Tu,HIKVISION,"24,60","39,00","47,00",21,1,11,0,10,4,8,34
DS-2CE16D0T-LFS-0280,,2MP Dual Light Mic Bullet,HIKVISION,"21,60","34,00","41,00",21,0,13,0,79,0,0,92
