,,,https://www.bigdipper.com.ar,,,info@bigdipper.com.ar,,,,,,,,
"Lista de precios a la fecha: 25/11/2025 -- Precios unitarios expresados en dólares estadounidenses, sin IVA",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ILUMINACION PROFESIONAL,,LASER ILDA,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
B10W-RGB,,10W Full Color Laser,BIG DIPPER,"1070,00","1390,00","1600,00",21,28,0,0,0,0,0,28
B3W-RGB,,3W Full Color Laser,BIG DIPPER,"720,00","920,00","1070,00",21,59,0,0,1,0,0,60
B5W-RGB,,5W Full Color Laser,BIG DIPPER,"975,00","1250,00","1450,00",21,10,0,0,0,0,0,10
SD1W-II RGB,,BIG DIPPER 1w RGB ILDA la,BIG DIPPER,"370,00","480,00","540,00",21,77,2,0,1,0,0,80
B20W-RGB,,Láser 20W RGB,BIG DIPPER,"3200,00","4025,00","4650,00",21,2,0,0,0,0,0,2
BW30-RGB,,Láser 30W IP65,BIG DIPPER,"5350,00","6690,00","7750,00",21,2,0,0,0,0,0,2
B5W-II-RGB,,Laser 5W RGB ILDA c/Fligh,BIG DIPPER,"990,00","1280,00","1390,00",21,20,2,0,0,0,0,22
B40W-RGB,,Laser BigDipper 40W RGB I,BIG DIPPER,"6750,00","8770,00","9700,00",21,4,0,0,0,0,0,4
,,,,,,,,,,,,,,
ILUMINACION PROFESIONAL,,LED MOVING HEAD,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
LS10,,10W Led Moving Head,BIG DIPPER,"93,00","120,00","135,00",21,1,0,0,0,0,1,2
LB295,,295W Beam moving head,BIG DIPPER,"298,00","387,00","432,00",21,68,166,0,2,0,0,236
LS30,,30W LED Mini Moving Head,BIG DIPPER,"94,00","122,00","135,00",21,1,0,0,0,0,1,2
LM70S,,Cabezal Led 7 x 8W RGBW P,BIG DIPPER,"47,00","62,00","74,00",21,2,3,0,1,0,0,6
LB380BSW,,Cabezal movil 380W 3 in 1,BIG DIPPER,"690,00","890,00","1040,00",21,2,0,0,0,0,0,2
LM108-V2,,Cabezal Movil de leds de ,BIG DIPPER,"179,00","232,00","258,00",21,21,7,0,5,0,0,33
LM30A,,Led moving double BAR,BIG DIPPER,"42,00","56,50","56,50",21,1065,7,0,8,0,2,1082
